model,epistemic_label,analysis_role,status,reference_side,term,coefficient_probability_units,coefficient_percentage_points,standard_error_probability_units,standard_error_percentage_points,t_cluster,p_value_two_sided,rows_raw,rows_identifying,chooser_clusters,outcome_mean,elasticity_or_response_estimate,elasticity_or_response_se,elasticity_or_response_ci95_low,elasticity_or_response_ci95_high,causal_claim
X_loss_log_heterogeneity_temporal_half_first12_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_reference_loss_magnitude,-0.000827930025448059,-0.0827930025448059,6.549924685933692e-05,0.006549924685933692,-12.64029840260732,1.2657267475602925e-36,4255067,3693479,765049,0.025159650835110233,-0.03290705546249809,0.0026033448273428688,-0.03800951756342876,-0.027804593361567424,False
X_loss_log_heterogeneity_temporal_half_first12_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,win_premium,0.0001448786549976069,0.01448786549976069,1.0911419550555421e-05,0.0010911419550555421,13.27770913091067,3.117875697740427e-40,4255067,3693479,765049,0.025159650835110233,,,,,False
X_loss_log_heterogeneity_temporal_half_second12_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_reference_loss_magnitude,-0.0007024721145801863,-0.07024721145801863,6.433786290107632e-05,0.006433786290107632,-10.918486920528945,9.40495095894529e-28,4334242,3743411,780685,0.025526032002827714,-0.027519832087586824,0.002520480382299494,-0.03245988286063358,-0.022579781314540068,False
X_loss_log_heterogeneity_temporal_half_second12_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,win_premium,0.00014447638740331238,0.014447638740331238,1.0604871826285393e-05,0.0010604871826285394,13.623586382742605,2.8997074438354125e-42,4334242,3743411,780685,0.025526032002827714,,,,,False
X_loss_log_heterogeneity_rating_certainty_either_rd_above_110_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_reference_loss_magnitude,0.001436437899487128,0.1436437899487128,0.00028275770403023154,0.028275770403023155,5.080101723182576,3.772328181395309e-07,830178,309381,110648,0.035751368983519195,0.04017854253775017,0.007909003545027276,0.024677180435897096,0.05567990463960324,False
X_loss_log_heterogeneity_rating_certainty_either_rd_above_110_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,win_premium,5.9588156519463093e-05,0.0059588156519463096,1.2572207043470572e-05,0.001257220704347057,4.739673496739814,2.1406287529618512e-06,830178,309381,110648,0.035751368983519195,,,,,False
X_loss_log_heterogeneity_rating_certainty_both_rd_le_110_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_reference_loss_magnitude,-0.0011399021441641673,-0.11399021441641673,4.620640909824488e-05,0.004620640909824488,-24.669784266084978,2.2575217272329085e-134,7759131,7097302,1158776,0.024231064019926973,-0.04704300823219082,0.0019069079698789116,-0.050780479174985876,-0.04330553728939576,False
X_loss_log_heterogeneity_rating_certainty_both_rd_le_110_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,win_premium,0.0006363924317907713,0.06363924317907713,3.12709556554142e-05,0.0031270955655414204,20.350910883677688,4.5572734144989335e-92,7759131,7097302,1158776,0.024231064019926973,,,,,False
X_loss_log_heterogeneity_activity_quartile_q2_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_reference_loss_magnitude,-0.0008847803537200726,-0.08847803537200725,0.0003667483584566697,0.03667483584566697,-2.412499833518974,0.015843544678168373,589394,268599,130360,0.03975099848318782,-0.022258066148810807,0.009226142045508147,-0.04034097227425748,-0.004175160023364134,False
X_loss_log_heterogeneity_activity_quartile_q2_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,win_premium,8.070369194310708e-05,0.008070369194310707,1.9618653000490192e-05,0.001961865300049019,4.113620437707452,3.8950167801475505e-05,589394,268599,130360,0.03975099848318782,,,,,False
X_loss_log_heterogeneity_activity_quartile_q3_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_reference_loss_magnitude,-0.0008350834351395581,-0.08350834351395581,0.00014219120710703425,0.014219120710703425,-5.872961149496045,4.280788229278531e-09,1495967,1343908,468663,0.03405422713201561,-0.024522166716697144,0.004175434860283619,-0.03270586866264607,-0.01633846477074822,False
X_loss_log_heterogeneity_activity_quartile_q3_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,win_premium,0.00014503227770366157,0.014503227770366157,1.223827164815864e-05,0.0012238271648158641,11.850715678915575,2.1336077366404853e-32,1495967,1343908,468663,0.03405422713201561,,,,,False
X_loss_log_heterogeneity_activity_quartile_q4_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_reference_loss_magnitude,-0.000764131087805206,-0.0764131087805206,4.7335135314962096e-05,0.00473351353149621,-16.142999966531686,1.2720532764866806e-58,6169997,6160535,657421,0.02078234397844926,-0.03676828218210562,0.002277661045551328,-0.041232415800376065,-0.03230414856383518,False
X_loss_log_heterogeneity_activity_quartile_q4_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,win_premium,0.00018342402977058152,0.01834240297705815,1.056362835764537e-05,0.0010563628357645371,17.363733705931573,1.5528816222879173e-67,6169997,6160535,657421,0.02078234397844926,,,,,False
X_loss_log_heterogeneity_lagged_kindness_none_prior_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_reference_loss_magnitude,-0.0003112330333354237,-0.03112330333354237,2.827377358970691e-05,0.002827377358970691,-11.007834958709873,3.5032101639454033e-28,7880378,7029361,1180846,0.014171274525156027,-0.021962247134718955,0.001995146840146025,-0.025872663085274056,-0.018051831184163855,False
X_loss_log_heterogeneity_lagged_kindness_none_prior_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,win_premium,-7.894137884321657e-05,-0.007894137884321657,4.243032424161738e-06,0.00042430324241617384,-18.604943576129372,2.9299997733289716e-77,7880378,7029361,1180846,0.014171274525156027,,,,,False
X_loss_log_heterogeneity_lagged_kindness_one_prior_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_reference_loss_magnitude,-0.0023727765333848403,-0.23727765333848402,0.0002640025193278017,0.02640025193278017,-8.9877041303483,2.5244856119160734e-19,431165,372641,72115,0.0811962937622488,-0.029222719701130412,0.0032514109584955756,-0.035595368078720595,-0.02285007132354023,False
X_loss_log_heterogeneity_lagged_kindness_one_prior_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,win_premium,5.977966144169792e-05,0.005977966144169792,5.0296416824235014e-05,0.005029641682423501,1.1885471215693733,0.2346179265610609,431165,372641,72115,0.0811962937622488,,,,,False
X_loss_log_heterogeneity_lagged_kindness_two_plus_prior_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,log_reference_loss_magnitude,-0.014825794512126398,-1.4825794512126398,0.0007004133546832614,0.07004133546832614,-21.167207068504386,1.9157948340400425e-99,277766,263751,41173,0.2556396391206987,-0.05799489689127002,0.0027398464381048725,-0.06336489723312592,-0.05262489654941412,False
X_loss_log_heterogeneity_lagged_kindness_two_plus_prior_chooser_fe_level_premium,X,exploratory_reference_side_elasticity,ESTIMATED,loss,win_premium,0.0005337255042663809,0.05337255042663809,0.000135525450371352,0.0135525450371352,3.9381939171124296,8.209723478908013e-05,277766,263751,41173,0.2556396391206987,,,,,False
X_loss_conditional_chooser_fe_poisson_log_magnitude_controls,X,exploratory_reference_side_log_link_sensitivity,ESTIMATED,loss,log_reference_loss_magnitude,-0.04151849587584266,,0.0019683526444533948,,-21.093017042874557,9.219047291247589e-99,805288,,140063,,-0.04151849587584266,0.0019683526444533948,-0.04537639616784549,-0.03766059558383983,False
X_loss_conditional_chooser_fe_poisson_log_magnitude_controls,X,exploratory_reference_side_log_link_sensitivity,ESTIMATED,loss,log_win_premium,0.22778069382230748,,0.006738388055960319,,33.80343962542023,1.7555476242842155e-250,805288,,140063,,,,,,False
X_loss_conditional_chooser_fe_poisson_log_magnitude_controls,X,exploratory_reference_side_log_link_sensitivity,ESTIMATED,loss,engine_eval_z,1.1705530498450807,,0.013897622788018623,,84.22685431167656,0.0,805288,,140063,,,,,,False
X_loss_conditional_chooser_fe_poisson_log_magnitude_controls,X,exploratory_reference_side_log_link_sensitivity,ESTIMATED,loss,engine_eval_z2,-0.1352332790376873,,0.0017304559016902464,,-78.14893110283617,0.0,805288,,140063,,,,,,False
X_gain_conditional_chooser_fe_poisson_log_magnitude_controls,X,exploratory_reference_side_log_link_sensitivity,ESTIMATED,gain,log_reference_gain_magnitude,0.03998508699971426,,0.0017894976037304325,,22.344308769321803,1.3715439001525368e-110,903080,,158882,,0.03998508699971426,0.0017894976037304325,0.03647773614598188,0.043492437853446635,False
X_gain_conditional_chooser_fe_poisson_log_magnitude_controls,X,exploratory_reference_side_log_link_sensitivity,ESTIMATED,gain,log_win_premium,0.12249188012934235,,0.005943076697046847,,20.610852993064917,2.1933251879918518e-94,903080,,158882,,,,,,False
X_gain_conditional_chooser_fe_poisson_log_magnitude_controls,X,exploratory_reference_side_log_link_sensitivity,ESTIMATED,gain,engine_eval_z,1.02103539715377,,0.012827738322793589,,79.59590158925317,0.0,903080,,158882,,,,,,False
X_gain_conditional_chooser_fe_poisson_log_magnitude_controls,X,exploratory_reference_side_log_link_sensitivity,ESTIMATED,gain,engine_eval_z2,-0.12842010167758172,,0.0017437351901703527,,-73.64656193297093,0.0,903080,,158882,,,,,,False
